ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Backorders allowed?","Sold individually?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 2 name","Attribute 2 value(s)","Attribute 3 name","Attribute 3 value(s)","Attribute 4 name","Attribute 4 value(s)","Attribute 5 name","Attribute 5 value(s)","Meta: _wpcom_is_markdown","Download 1 name","Download 1 URL","Download 2 name","Download 2 URL"
1631,variation,WT01-M-Blue,"Bella Tank-M-Blue",1,0,visible,,"<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p> <p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Eco Friendly|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt01-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt01-blue_back.jpg",,,WT01,,,,,,,Size,M,Color,Blue,,,,,,,,,,,
1632,variation,WT01-M-Orange,"Bella Tank-M-Orange",1,0,visible,,"<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p> <p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Eco Friendly|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt01-orange_main.jpg,,,WT01,,,,,,,Size,M,Color,Orange,,,,,,,,,,,
1627,variation,WT01-S-Black,"Bella Tank-S-Black",1,0,visible,,"<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p> <p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Eco Friendly|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt01-black_main.jpg,,,WT01,,,,,,,Size,S,Color,Black,,,,,,,,,,,
1628,variation,WT01-S-Blue,"Bella Tank-S-Blue",1,0,visible,,"<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p> <p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Eco Friendly|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt01-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt01-blue_back.jpg",,,WT01,,,,,,,Size,S,Color,Blue,,,,,,,,,,,
1629,variation,WT01-S-Orange,"Bella Tank-S-Orange",1,0,visible,,"<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p> <p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Eco Friendly|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt01-orange_main.jpg,,,WT01,,,,,,,Size,S,Color,Orange,,,,,,,,,,,
1636,variation,WT01-XL-Black,"Bella Tank-XL-Black",1,0,visible,,"<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p> <p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Eco Friendly|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt01-black_main.jpg,,,WT01,,,,,,,Size,XL,Color,Black,,,,,,,,,,,
1637,variation,WT01-XL-Blue,"Bella Tank-XL-Blue",1,0,visible,,"<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p> <p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Eco Friendly|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt01-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt01-blue_back.jpg",,,WT01,,,,,,,Size,XL,Color,Blue,,,,,,,,,,,
1638,variation,WT01-XL-Orange,"Bella Tank-XL-Orange",1,0,visible,,"<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p> <p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Eco Friendly|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt01-orange_main.jpg,,,WT01,,,,,,,Size,XL,Color,Orange,,,,,,,,,,,
1624,variation,WT01-XS-Black,"Bella Tank-XS-Black",1,0,visible,,"<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p> <p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Eco Friendly|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt01-black_main.jpg,,,WT01,,,,,,,Size,XS,Color,Black,,,,,,,,,,,
1625,variation,WT01-XS-Blue,"Bella Tank-XS-Blue",1,0,visible,,"<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p> <p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Eco Friendly|Clothing",,,"http://eimages.valtim.com/acme-images/product/w/t/wt01-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt01-blue_back.jpg",,,WT01,,,,,,,Size,XS,Color,Blue,,,,,,,,,,,
1626,variation,WT01-XS-Orange,"Bella Tank-XS-Orange",1,0,visible,,"<p>Style, performance and comfort mix it up in the Bella Tank. With striking color block contrast, fitted form and a built-in bra, you'll be supported and stylish at the same time.</p> <p>&bull; Navy blue tank top - cotton.<br />&bull; Feminine scoop neckline.<br />&bull; Power mesh lining in shelf bra for superior support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks|Clothing>Collections>Eco Friendly|Clothing",,,http://eimages.valtim.com/acme-images/product/w/t/wt01-orange_main.jpg,,,WT01,,,,,,,Size,XS,Color,Orange,,,,,,,,,,,
1655,variable,WT02,"Zoe Tank",1,0,visible,"This is a variable product called a Zoe Tank","<p>The Zoe Tank leads with eye-catching fitness-pop looks, keeping your studio style uptrend. The inner shelf bra and soft, breathable fabric create a tank top that looks, feels and fits great.</p> <p>&bull; Salmon heather tank top.<br />&bull; 1"" elastic band on inner bra.<br />&bull; Mesh lining on shelf bra for support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,0,0,0,,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks",,,"http://eimages.valtim.com/acme-images/product/w/t/wt02-orange_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt02-orange_back.jpg",,,,,,,,,,Size,XS|S|M|L|XL,Color,Green|Orange|Yellow,,,,,,,,,,,
1649,variation,WT02-L-Green,"Zoe Tank-L-Green",1,0,visible,,"<p>The Zoe Tank leads with eye-catching fitness-pop looks, keeping your studio style uptrend. The inner shelf bra and soft, breathable fabric create a tank top that looks, feels and fits great.</p> <p>&bull; Salmon heather tank top.<br />&bull; 1"" elastic band on inner bra.<br />&bull; Mesh lining on shelf bra for support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks",,,http://eimages.valtim.com/acme-images/product/w/t/wt02-green_main.jpg,,,WT02,,,,,,,Size,L,Color,Green,,,,,,,,,,,
1650,variation,WT02-L-Orange,"Zoe Tank-L-Orange",1,0,visible,,"<p>The Zoe Tank leads with eye-catching fitness-pop looks, keeping your studio style uptrend. The inner shelf bra and soft, breathable fabric create a tank top that looks, feels and fits great.</p> <p>&bull; Salmon heather tank top.<br />&bull; 1"" elastic band on inner bra.<br />&bull; Mesh lining on shelf bra for support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks",,,"http://eimages.valtim.com/acme-images/product/w/t/wt02-orange_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt02-orange_back.jpg",,,WT02,,,,,,,Size,L,Color,Orange,,,,,,,,,,,
1651,variation,WT02-L-Yellow,"Zoe Tank-L-Yellow",1,0,visible,,"<p>The Zoe Tank leads with eye-catching fitness-pop looks, keeping your studio style uptrend. The inner shelf bra and soft, breathable fabric create a tank top that looks, feels and fits great.</p> <p>&bull; Salmon heather tank top.<br />&bull; 1"" elastic band on inner bra.<br />&bull; Mesh lining on shelf bra for support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks",,,http://eimages.valtim.com/acme-images/product/w/t/wt02-yellow_main.jpg,,,WT02,,,,,,,Size,L,Color,Yellow,,,,,,,,,,,
1646,variation,WT02-M-Green,"Zoe Tank-M-Green",1,0,visible,,"<p>The Zoe Tank leads with eye-catching fitness-pop looks, keeping your studio style uptrend. The inner shelf bra and soft, breathable fabric create a tank top that looks, feels and fits great.</p> <p>&bull; Salmon heather tank top.<br />&bull; 1"" elastic band on inner bra.<br />&bull; Mesh lining on shelf bra for support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks",,,http://eimages.valtim.com/acme-images/product/w/t/wt02-green_main.jpg,,,WT02,,,,,,,Size,M,Color,Green,,,,,,,,,,,
1647,variation,WT02-M-Orange,"Zoe Tank-M-Orange",1,0,visible,,"<p>The Zoe Tank leads with eye-catching fitness-pop looks, keeping your studio style uptrend. The inner shelf bra and soft, breathable fabric create a tank top that looks, feels and fits great.</p> <p>&bull; Salmon heather tank top.<br />&bull; 1"" elastic band on inner bra.<br />&bull; Mesh lining on shelf bra for support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks",,,"http://eimages.valtim.com/acme-images/product/w/t/wt02-orange_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt02-orange_back.jpg",,,WT02,,,,,,,Size,M,Color,Orange,,,,,,,,,,,
1648,variation,WT02-M-Yellow,"Zoe Tank-M-Yellow",1,0,visible,,"<p>The Zoe Tank leads with eye-catching fitness-pop looks, keeping your studio style uptrend. The inner shelf bra and soft, breathable fabric create a tank top that looks, feels and fits great.</p> <p>&bull; Salmon heather tank top.<br />&bull; 1"" elastic band on inner bra.<br />&bull; Mesh lining on shelf bra for support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks",,,http://eimages.valtim.com/acme-images/product/w/t/wt02-yellow_main.jpg,,,WT02,,,,,,,Size,M,Color,Yellow,,,,,,,,,,,
1643,variation,WT02-S-Green,"Zoe Tank-S-Green",1,0,visible,,"<p>The Zoe Tank leads with eye-catching fitness-pop looks, keeping your studio style uptrend. The inner shelf bra and soft, breathable fabric create a tank top that looks, feels and fits great.</p> <p>&bull; Salmon heather tank top.<br />&bull; 1"" elastic band on inner bra.<br />&bull; Mesh lining on shelf bra for support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks",,,http://eimages.valtim.com/acme-images/product/w/t/wt02-green_main.jpg,,,WT02,,,,,,,Size,S,Color,Green,,,,,,,,,,,
1644,variation,WT02-S-Orange,"Zoe Tank-S-Orange",1,0,visible,,"<p>The Zoe Tank leads with eye-catching fitness-pop looks, keeping your studio style uptrend. The inner shelf bra and soft, breathable fabric create a tank top that looks, feels and fits great.</p> <p>&bull; Salmon heather tank top.<br />&bull; 1"" elastic band on inner bra.<br />&bull; Mesh lining on shelf bra for support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks",,,"http://eimages.valtim.com/acme-images/product/w/t/wt02-orange_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt02-orange_back.jpg",,,WT02,,,,,,,Size,S,Color,Orange,,,,,,,,,,,
1645,variation,WT02-S-Yellow,"Zoe Tank-S-Yellow",1,0,visible,,"<p>The Zoe Tank leads with eye-catching fitness-pop looks, keeping your studio style uptrend. The inner shelf bra and soft, breathable fabric create a tank top that looks, feels and fits great.</p> <p>&bull; Salmon heather tank top.<br />&bull; 1"" elastic band on inner bra.<br />&bull; Mesh lining on shelf bra for support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks",,,http://eimages.valtim.com/acme-images/product/w/t/wt02-yellow_main.jpg,,,WT02,,,,,,,Size,S,Color,Yellow,,,,,,,,,,,
1652,variation,WT02-XL-Green,"Zoe Tank-XL-Green",1,0,visible,,"<p>The Zoe Tank leads with eye-catching fitness-pop looks, keeping your studio style uptrend. The inner shelf bra and soft, breathable fabric create a tank top that looks, feels and fits great.</p> <p>&bull; Salmon heather tank top.<br />&bull; 1"" elastic band on inner bra.<br />&bull; Mesh lining on shelf bra for support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks",,,http://eimages.valtim.com/acme-images/product/w/t/wt02-green_main.jpg,,,WT02,,,,,,,Size,XL,Color,Green,,,,,,,,,,,
1653,variation,WT02-XL-Orange,"Zoe Tank-XL-Orange",1,0,visible,,"<p>The Zoe Tank leads with eye-catching fitness-pop looks, keeping your studio style uptrend. The inner shelf bra and soft, breathable fabric create a tank top that looks, feels and fits great.</p> <p>&bull; Salmon heather tank top.<br />&bull; 1"" elastic band on inner bra.<br />&bull; Mesh lining on shelf bra for support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks",,,"http://eimages.valtim.com/acme-images/product/w/t/wt02-orange_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt02-orange_back.jpg",,,WT02,,,,,,,Size,XL,Color,Orange,,,,,,,,,,,
1654,variation,WT02-XL-Yellow,"Zoe Tank-XL-Yellow",1,0,visible,,"<p>The Zoe Tank leads with eye-catching fitness-pop looks, keeping your studio style uptrend. The inner shelf bra and soft, breathable fabric create a tank top that looks, feels and fits great.</p> <p>&bull; Salmon heather tank top.<br />&bull; 1"" elastic band on inner bra.<br />&bull; Mesh lining on shelf bra for support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks",,,http://eimages.valtim.com/acme-images/product/w/t/wt02-yellow_main.jpg,,,WT02,,,,,,,Size,XL,Color,Yellow,,,,,,,,,,,
1640,variation,WT02-XS-Green,"Zoe Tank-XS-Green",1,0,visible,,"<p>The Zoe Tank leads with eye-catching fitness-pop looks, keeping your studio style uptrend. The inner shelf bra and soft, breathable fabric create a tank top that looks, feels and fits great.</p> <p>&bull; Salmon heather tank top.<br />&bull; 1"" elastic band on inner bra.<br />&bull; Mesh lining on shelf bra for support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks",,,http://eimages.valtim.com/acme-images/product/w/t/wt02-green_main.jpg,,,WT02,,,,,,,Size,XS,Color,Green,,,,,,,,,,,
1641,variation,WT02-XS-Orange,"Zoe Tank-XS-Orange",1,0,visible,,"<p>The Zoe Tank leads with eye-catching fitness-pop looks, keeping your studio style uptrend. The inner shelf bra and soft, breathable fabric create a tank top that looks, feels and fits great.</p> <p>&bull; Salmon heather tank top.<br />&bull; 1"" elastic band on inner bra.<br />&bull; Mesh lining on shelf bra for support.<br />&bull; Soft, breathable fabric.<br />&bull; Dry wick fabric to stay cool and dry.</p>",,,,,1,100,0,0,1,,,,1,,,29,"Clothing>Women>Tops>Bras & Tanks",,,"http://eimages.valtim.com/acme-images/product/w/t/wt02-orange_main.jpg,http://eimages.valtim.com/acme-images/product/w/t/wt02-orange_back.jpg",,,WT02,,,,,,,Size,XS,Color,Orange,,,,,,,,,,,
